eff_distance_m,time_diff_s,same_type,causally_linked,both_person_type,both_at_home,any_unknown_anchor,same_user,min_user_ratio,sum_gps_error,label,source
172.6,2810535.0,0,0,0,0,0,0,0.861,50.5,0,عضوي سالب
28.2,31.0,1,0,0,0,1,0,0.812,45.9,1,عضوي موجب
301.0,71.0,0,1,0,1,0,0,0.643,37.5,0,حريق+طبي مستقلان
4070.0,26843.0,0,1,0,0,0,0,0.821,56.0,0,عضوي سالب
589.4,133.0,1,0,0,0,0,0,0.675,73.7,1,تشتت واسع
11777.8,12715706.0,1,0,0,0,0,0,0.703,84.0,0,عضوي سالب
508.5,110.0,1,0,0,0,0,0,0.664,59.3,0,حريقان متجاوران
159.8,65.0,1,0,0,0,1,0,0.607,48.0,1,مشاهدون بعيدون
0.0,17.0,1,0,0,0,0,0,0.853,94.1,1,عضوي موجب
9774.3,10707996.0,0,0,0,0,0,0,0.763,28.8,0,عضوي سالب
45.2,192.0,1,0,0,0,0,0,0.609,77.2,1,تشتت واسع
549.3,49.0,1,0,0,0,0,0,0.892,88.5,1,تشتت واسع
5927.7,17474925.0,0,0,0,0,1,0,0.703,36.4,0,عضوي سالب
11.7,37.0,1,0,0,0,0,0,0.602,62.2,1,انفجار مركب
263.6,139.0,1,0,0,0,0,0,0.88,79.1,1,تشتت واسع
9.3,17.0,1,0,0,0,1,0,0.269,31.7,1,عضوي موجب
0.0,1364.5,1,0,0,0,0,0,0.699,44.6,0,نفس المكان بفاصل زمني
9465.7,19410216.0,1,0,1,1,0,0,0.812,19.7,0,عضوي سالب
0.0,389.0,1,0,0,0,0,0,0.719,56.5,1,عضوي موجب
0.0,1708.0,1,0,0,0,0,0,0.716,41.0,0,نفس المكان بفاصل زمني
0.0,2186.6,1,0,0,0,0,0,0.703,45.5,0,نفس المكان بفاصل زمني
0.0,89.0,1,0,0,0,0,0,0.827,42.9,1,مبلغ متأخر
250.0,375.0,1,0,0,0,0,0,0.7,89.8,1,تشتت واسع
0.0,103.0,1,0,0,0,0,0,0.795,22.9,1,نفس المكان بفاصل زمني
14.3,161.0,0,1,0,1,0,0,0.662,39.9,1,انفجار مركب
2533.6,10971984.0,0,1,0,1,0,0,0.687,33.5,0,عضوي سالب
295.7,242.0,1,0,0,0,0,0,0.603,85.8,1,تشتت واسع
97.2,55.0,1,0,0,0,0,0,0.819,48.1,1,عضوي موجب
42.8,313.0,1,0,0,0,0,0,0.796,46.8,1,عضوي موجب
0.0,242.0,1,0,0,0,0,0,0.692,72.2,1,عضوي موجب
4630.0,2329318.0,0,0,0,0,0,0,0.734,53.8,0,عضوي سالب
0.0,109.0,1,0,0,0,0,0,0.813,60.0,1,عضوي موجب
5233.6,3355656.0,1,0,0,0,0,0,0.914,47.3,0,عضوي سالب
4142.9,17456069.0,1,0,1,0,0,0,0.826,56.4,0,عضوي سالب
0.0,57.0,1,0,0,0,0,0,0.796,56.8,1,عضوي موجب
0.0,122.0,1,0,0,0,0,1,0.883,51.0,1,عضوي موجب
0.0,48.0,1,0,0,0,0,0,0.591,80.6,1,عضوي موجب
0.0,113.0,1,0,0,0,0,0,0.824,40.0,1,عضوي موجب
10.1,7.0,1,0,0,0,0,0,0.837,43.7,1,مبلغ متأخر
3992.2,1389251.0,0,1,0,0,1,0,0.591,51.1,0,عضوي سالب
36.2,36.0,1,0,0,0,0,0,0.611,52.4,1,عضوي موجب
3941.8,8379446.0,0,1,0,0,0,0,0.666,17.7,0,عضوي سالب
65.1,170.0,1,0,0,0,1,0,0.926,26.0,1,عضوي موجب
6929.0,11167481.0,1,0,1,1,0,0,0.677,85.1,0,عضوي سالب
54.4,185.0,1,0,1,0,0,0,0.593,55.3,1,عضوي موجب
12.5,157.0,0,1,0,0,0,0,0.726,46.1,1,انفجار مركب
4048.3,10881518.0,0,1,0,1,0,0,0.729,94.1,0,عضوي سالب
2303.4,6398335.0,1,0,1,1,0,0,0.735,43.7,0,عضوي سالب
3424.9,3211470.0,0,1,0,1,0,0,0.59,61.6,0,عضوي سالب
0.0,297.0,0,1,0,0,0,0,0.667,28.5,1,انفجار مركب
1184.0,13050015.0,0,1,0,0,0,0,0.608,81.0,0,عضوي سالب
819.9,8377427.0,0,1,0,0,0,0,0.824,30.3,0,عضوي سالب
18.6,103.0,1,0,1,1,0,0,0.741,46.9,1,عضوي موجب
0.0,326.0,1,0,0,0,0,0,0.821,52.6,1,عضوي موجب
2478.9,26953346.0,0,0,0,0,1,0,0.914,63.1,0,عضوي سالب
178.8,8.0,0,1,0,1,0,0,0.616,29.6,0,حريق+طبي مستقلان
1863.3,8423083.0,1,0,1,0,0,0,0.769,49.5,0,عضوي سالب
30.0,38.0,1,0,0,0,0,0,0.771,35.7,1,عضوي موجب
1833.1,3430648.0,0,1,0,0,0,0,0.796,38.5,0,عضوي سالب
5014.1,10348017.0,0,1,0,0,0,0,0.191,52.1,0,عضوي مع كاذب
3327.1,8409303.0,0,1,0,1,0,0,0.834,54.0,0,عضوي سالب
0.0,4.0,1,0,0,0,0,0,0.443,80.8,1,عضوي موجب
6014.7,11246004.0,0,1,0,0,0,0,0.705,61.2,0,عضوي سالب
2560.7,21512274.0,0,0,0,0,1,0,0.866,49.8,0,عضوي سالب
85.6,203.0,1,0,0,0,0,0,0.767,70.0,1,تشتت واسع
103.5,343.0,1,0,0,0,1,0,0.83,40.7,1,عضوي موجب
0.0,203.0,0,1,0,0,0,0,0.691,66.4,1,انفجار مركب
4082.5,408402.0,0,1,0,0,0,0,0.152,28.7,0,عضوي مع كاذب
12328.7,981415.0,0,1,0,0,0,0,0.695,79.1,0,عضوي سالب
22.9,147.0,1,0,0,0,1,0,0.943,74.5,1,عضوي موجب
65.3,337.0,1,0,0,0,0,0,0.611,83.0,1,تشتت واسع
224.1,110.0,1,0,0,0,0,0,0.839,39.1,1,مشاهدون بعيدون
9750.2,4447170.0,0,0,0,0,1,0,0.728,82.1,0,عضوي سالب
0.0,16.0,1,0,0,1,0,0,0.802,51.9,1,عضوي موجب
2621.1,456516.0,1,0,0,0,0,0,0.796,60.6,0,عضوي سالب
0.0,14.0,1,0,0,0,1,0,0.894,71.4,1,عضوي موجب
0.0,356.0,1,0,0,0,0,0,0.619,58.4,1,عضوي موجب
8.0,169.0,1,0,0,0,0,0,0.617,56.9,1,عضوي موجب
0.0,2388.5,1,0,0,0,0,0,0.795,17.3,0,نفس المكان بفاصل زمني
133.5,230.0,1,0,0,0,0,0,0.784,70.4,1,تشتت واسع
38.2,49.0,1,0,0,0,1,0,0.876,57.4,1,عضوي موجب
20.4,149.0,1,0,0,0,1,0,0.342,35.5,0,كاذب انتهازي
0.0,60.0,1,0,0,0,0,0,0.463,95.0,1,عضوي موجب
11.1,1751.6,1,0,0,0,0,0,0.617,31.6,0,نفس المكان بفاصل زمني
0.4,358.0,1,0,0,0,0,0,0.807,75.4,1,عضوي موجب
51.4,108.0,1,0,0,0,0,0,0.872,41.7,1,عضوي موجب
1736.1,512996.0,0,0,0,0,0,0,0.82,53.2,0,عضوي سالب
0.0,207.0,1,0,0,0,0,0,0.497,61.5,1,عضوي موجب
14.8,150.0,1,0,0,0,0,0,0.719,74.7,1,عضوي موجب
3816.8,17219119.0,0,0,0,0,0,0,0.83,61.3,0,عضوي سالب
306.3,292.0,1,0,0,0,0,0,0.849,81.4,1,تشتت واسع
0.0,31.0,1,0,0,0,0,0,0.779,90.4,1,عضوي موجب
303.2,20.0,0,1,0,1,0,0,0.872,50.3,0,حريق+طبي مستقلان
3867.5,16612480.0,1,0,1,0,0,0,0.778,66.3,0,عضوي سالب
5216.9,6211311.0,1,0,0,0,0,0,0.619,74.6,0,عضوي سالب
138.3,236.0,1,0,0,0,0,0,0.694,94.3,1,تشتت واسع
51.8,112.0,1,0,0,0,0,0,0.762,69.6,1,عضوي موجب
0.0,240.0,1,0,0,0,0,0,0.795,64.0,1,حريقان متجاوران
100.3,249.0,1,0,0,0,0,0,0.531,37.1,1,عضوي موجب
4583.2,18913839.0,1,0,0,0,0,0,0.724,53.5,0,عضوي سالب
0.0,76.0,1,0,0,0,0,0,0.669,51.6,1,نفس المكان بفاصل زمني
17.2,268.0,1,0,0,0,0,0,0.582,64.4,1,عضوي موجب
14.7,62.0,1,0,0,0,0,0,0.777,56.7,1,عضوي موجب
2149.2,23218065.0,0,1,0,0,1,0,0.494,67.0,0,عضوي سالب
27.5,34.0,1,0,0,0,0,0,0.81,46.7,1,عضوي موجب
0.0,22.0,1,0,0,0,0,0,0.527,91.4,1,عضوي موجب
0.0,273.0,1,0,0,0,0,0,0.748,85.1,1,عضوي موجب
76.5,93.0,1,0,0,0,0,0,0.595,44.6,1,عضوي موجب
0.0,23.0,1,0,1,1,0,0,0.667,54.4,0,جيران طبيون
27.4,16.0,1,0,0,0,0,0,0.8,50.6,1,عضوي موجب
571.6,72.0,1,0,0,0,0,0,0.634,91.4,1,تشتت واسع
22.1,349.0,1,0,0,0,1,0,0.87,38.9,1,عضوي موجب
891.8,6170172.0,0,1,0,0,1,0,0.052,43.0,0,عضوي مع كاذب
462.4,118.0,1,0,0,0,0,0,0.74,74.7,1,تشتت واسع
4713.9,6354349.0,0,0,0,0,0,0,0.761,28.2,0,عضوي سالب
0.0,100.0,1,0,0,0,0,0,0.618,84.6,1,عضوي موجب
415.5,6443247.0,1,0,0,0,1,0,0.874,41.3,0,عضوي سالب
0.0,48.0,1,0,0,1,0,0,0.755,82.8,1,عضوي موجب
3797.4,15480451.0,0,1,0,0,0,0,0.461,19.6,0,عضوي سالب
0.0,269.0,1,0,0,0,0,0,0.582,76.8,1,عضوي موجب
62.1,126.0,1,0,0,0,1,0,0.306,35.1,0,كاذب انتهازي
4365.8,4425501.0,0,1,0,0,0,0,0.544,28.6,0,عضوي سالب
2291.0,13065773.0,0,1,0,0,0,0,0.7,53.1,0,عضوي سالب
19.6,61.0,1,0,0,0,0,0,0.685,57.8,1,عضوي موجب
9730.6,17854960.0,0,1,0,0,1,0,0.06,43.5,0,عضوي مع كاذب
363.7,63.0,1,0,0,0,0,0,0.711,65.9,0,حريقان متجاوران
152.7,160.0,0,1,0,0,0,0,0.669,37.2,0,حريق+طبي مستقلان
341.2,321.0,1,0,0,0,0,0,0.79,93.9,1,تشتت واسع
0.0,121.0,1,0,0,0,0,0,0.773,39.6,1,نفس المكان بفاصل زمني
9197.5,2957479.0,0,1,0,0,0,0,0.71,16.6,0,عضوي سالب
79.7,88.0,1,0,0,0,0,0,0.558,31.1,1,عضوي موجب
0.0,2.0,1,0,1,0,1,0,0.525,60.1,1,عضوي موجب
0.0,2037.5,1,0,0,0,0,0,0.727,46.4,0,نفس المكان بفاصل زمني
24.6,351.0,1,0,0,0,0,0,0.83,40.9,1,عضوي موجب
19.7,418.0,1,0,0,0,0,0,0.704,61.1,1,عضوي موجب
1458.5,3630445.0,0,0,0,0,1,0,0.722,66.6,0,عضوي سالب
0.0,24.0,1,0,0,0,0,0,0.792,31.5,1,انفجار مركب
273.7,126.0,1,0,0,0,0,0,0.636,83.7,1,تشتت واسع
332.7,51.0,1,0,0,0,0,0,0.815,71.1,1,تشتت واسع
31.1,236.0,1,0,0,1,0,0,0.861,84.6,1,عضوي موجب
17.9,149.0,1,0,0,0,0,0,0.685,82.6,1,عضوي موجب
7.3,214.0,1,0,0,0,1,0,0.695,93.4,1,عضوي موجب
339.9,36.0,1,0,0,0,0,0,0.719,42.4,0,حريقان متجاوران
69.5,69.0,1,0,0,0,0,0,0.811,41.5,1,عضوي موجب
3.8,298.0,1,0,0,0,0,0,0.824,37.2,1,عضوي موجب
150.6,131.0,1,0,0,0,0,0,0.665,81.1,1,تشتت واسع
11.9,27.0,1,0,0,0,0,0,0.687,68.9,1,عضوي موجب
204.0,12.0,0,1,0,1,0,0,0.776,55.6,0,حريق+طبي مستقلان
14.5,49.0,1,0,1,1,0,0,0.649,44.0,0,جيران طبيون
6313.9,3724208.0,0,0,0,0,0,0,0.849,30.6,0,عضوي سالب
0.0,48.0,1,0,0,0,0,0,0.694,47.6,1,نفس المكان بفاصل زمني
4938.8,13943000.0,0,0,0,0,0,0,0.586,67.7,0,عضوي سالب
0.0,41.0,1,0,0,1,0,0,0.617,71.5,1,عضوي موجب
60.6,360.0,1,0,0,0,0,0,0.905,44.3,1,عضوي موجب
0.0,267.0,0,1,0,0,0,0,0.696,67.9,1,انفجار مركب
80.1,250.0,1,0,1,0,1,0,0.82,75.6,1,عضوي موجب
0.0,75.0,1,0,0,0,0,0,0.582,77.9,1,عضوي موجب
39.1,61.0,1,0,0,0,0,0,0.637,19.5,1,حريقان متجاوران
2176.2,17893288.0,0,1,0,0,0,0,0.628,49.1,0,عضوي سالب
3797.2,5528983.0,0,1,0,0,0,0,0.487,30.0,0,عضوي سالب
2.2,40.0,1,0,0,0,1,0,0.719,90.7,1,عضوي موجب
73.2,647.0,1,0,0,0,0,0,0.854,40.8,1,عضوي موجب
10413.9,11684479.0,1,0,1,1,0,0,0.725,26.1,0,عضوي سالب
33.7,46.0,1,0,0,0,0,0,0.806,16.2,1,عضوي موجب
6261.9,533782.0,0,1,0,0,0,0,0.182,66.7,0,عضوي مع كاذب
66.2,35.0,1,0,0,0,0,0,0.463,93.3,1,عضوي موجب
0.0,85.0,1,0,0,0,0,0,0.681,82.4,1,عضوي موجب
10395.8,4184218.0,0,0,0,0,0,0,0.211,46.2,0,عضوي مع كاذب
43.5,75.0,1,0,0,0,0,0,0.707,48.3,1,عضوي موجب
156.3,186.0,1,0,0,0,1,0,0.781,52.3,1,عضوي موجب
0.0,276.0,1,0,0,0,1,0,0.421,55.3,1,عضوي موجب
1239.3,6046574.0,0,0,0,0,0,0,0.874,66.9,0,عضوي سالب
38.6,12.0,1,0,0,0,0,0,0.789,48.2,1,عضوي موجب
29.8,114.0,1,0,0,0,0,0,0.838,72.9,1,عضوي موجب
5730.7,873969.0,0,1,0,0,0,0,0.826,35.3,0,عضوي سالب
34.8,193.0,1,0,0,0,1,0,0.68,42.6,1,عضوي موجب
0.0,39.0,1,0,0,0,0,0,0.76,29.6,1,كاذب انتهازي
276.9,137.0,1,0,0,0,0,0,0.626,65.8,1,تشتت واسع
14.8,116.0,1,0,0,0,0,0,0.86,61.6,1,عضوي موجب
0.0,233.0,1,0,0,0,1,0,0.659,69.6,1,عضوي موجب
6219.3,3185808.0,0,0,0,0,1,0,0.856,68.2,0,عضوي سالب
39.5,415.0,1,0,0,0,1,0,0.724,74.6,1,عضوي موجب
4477.7,5799539.0,0,1,0,0,0,0,0.677,61.5,0,عضوي سالب
73.1,223.0,1,0,0,0,0,0,0.629,39.9,1,عضوي موجب
240.0,116.0,1,0,0,0,0,0,0.606,74.2,1,تشتت واسع
395.8,170.0,1,0,0,0,0,0,0.63,45.1,1,مشاهدون بعيدون
0.0,26.0,1,0,1,1,0,0,0.647,50.9,0,جيران طبيون
883.6,6662446.0,0,1,0,0,0,0,0.748,55.0,0,عضوي سالب
4270.9,10559788.0,0,0,0,0,0,0,0.739,72.8,0,عضوي سالب
0.0,343.0,1,0,0,0,0,0,0.618,56.8,1,عضوي موجب
168.3,145.0,1,0,0,0,0,0,0.641,62.8,1,تشتت واسع
288.8,223.0,0,1,0,0,0,0,0.736,45.9,0,حريق+طبي مستقلان
10679.0,4056293.0,1,0,0,0,0,0,0.722,61.6,0,عضوي سالب
0.0,1845.9,1,0,0,0,0,0,0.775,68.5,0,نفس المكان بفاصل زمني
69.8,294.0,1,0,0,0,0,0,0.686,34.5,1,عضوي موجب
845.2,11657102.0,0,1,0,0,0,0,0.81,37.7,0,عضوي سالب
120.0,110.0,1,0,0,0,0,0,0.616,77.4,1,تشتت واسع
62.2,80.0,1,0,0,0,0,0,0.699,63.0,1,عضوي موجب
3525.6,4090416.0,0,0,0,0,0,0,0.905,36.9,0,عضوي سالب
9388.1,16086143.0,0,0,0,0,1,0,0.685,50.7,0,عضوي سالب
8588.7,5927629.0,0,1,0,0,0,0,0.858,53.7,0,عضوي سالب
541.6,80.0,1,0,0,0,0,0,0.641,87.2,1,تشتت واسع
0.0,53.0,1,0,0,0,0,0,0.685,38.3,1,مبلغ متأخر
513.1,85.0,1,0,0,0,0,0,0.672,40.8,0,حريقان متجاوران
82.0,217.0,1,0,0,0,0,0,0.806,52.9,1,عضوي موجب
0.0,15.0,1,0,0,0,0,0,0.692,79.8,1,عضوي موجب
54.7,101.0,1,0,0,0,0,0,0.861,23.4,1,عضوي موجب
6426.6,7065921.0,0,1,0,0,0,0,0.836,67.0,0,عضوي سالب
62.6,245.0,1,0,0,0,0,0,0.838,55.2,1,عضوي موجب
8.1,158.0,0,1,0,0,0,0,0.667,46.8,1,انفجار مركب
305.6,11.0,1,0,0,0,0,0,0.678,29.9,0,حريقان متجاوران
8340.1,13195138.0,0,1,0,1,0,0,0.827,46.0,0,عضوي سالب
0.0,137.0,1,0,0,0,0,0,0.783,77.6,1,عضوي موجب
18.1,236.0,1,0,0,0,0,0,0.71,38.6,1,عضوي موجب
2.2,1936.5,1,0,0,0,0,0,0.705,42.0,0,نفس المكان بفاصل زمني
2043.6,8744608.0,0,1,0,1,0,0,0.72,86.5,0,عضوي سالب
13.8,49.0,1,0,0,0,0,0,0.859,46.1,1,عضوي موجب
0.0,178.0,1,0,0,0,1,0,0.695,80.8,1,عضوي موجب
0.0,1974.1,1,0,0,0,0,0,0.681,61.2,0,نفس المكان بفاصل زمني
22.5,31.0,1,0,0,0,1,0,0.693,40.8,1,عضوي موجب
0.0,75.0,1,0,0,0,0,0,0.696,41.0,1,كاذب انتهازي
97.4,108.0,1,0,1,1,0,0,0.712,42.6,1,عضوي موجب
0.0,1119.7,1,0,0,0,0,0,0.618,35.3,0,نفس المكان بفاصل زمني
69.0,258.0,1,0,1,1,0,0,0.824,17.5,1,عضوي موجب
4681.4,5511169.0,0,0,0,0,0,0,0.458,97.0,0,عضوي سالب
0.0,223.0,1,0,0,0,0,0,0.817,58.9,1,عضوي موجب
23.4,30.0,1,0,0,0,1,0,0.878,52.9,1,عضوي موجب
486.5,7.0,1,0,0,0,0,0,0.926,76.2,1,تشتت واسع
25.4,145.0,1,0,0,0,0,0,0.688,60.3,1,عضوي موجب
27.7,847.9,1,0,0,0,0,0,0.621,35.1,1,مبلغ متأخر
0.0,83.0,1,0,0,0,0,0,0.862,60.2,1,عضوي موجب
142.3,64.0,0,1,0,0,0,0,0.765,31.9,0,حريق+طبي مستقلان
5719.2,11482978.0,0,1,0,0,0,0,0.8,38.0,0,عضوي سالب
0.0,1223.6,1,0,0,0,0,0,0.67,40.8,0,نفس المكان بفاصل زمني
0.0,38.0,1,0,0,0,0,0,0.582,50.7,1,عضوي موجب
354.6,48.0,1,0,0,0,0,0,0.642,46.4,0,حريقان متجاوران
56.7,276.0,1,0,0,0,1,0,0.761,28.3,1,عضوي موجب
171.6,51.0,0,1,0,0,0,0,0.638,38.9,0,حريق+طبي مستقلان
0.0,102.0,1,0,0,0,0,0,0.675,55.0,1,حريقان متجاوران
67.3,40.0,1,0,0,0,0,0,0.74,70.2,1,عضوي موجب
3364.3,11649627.0,1,0,0,0,0,0,0.577,80.5,0,عضوي سالب
36.7,162.0,1,0,0,0,0,0,0.697,53.6,1,عضوي موجب
370.1,250.0,1,0,0,0,0,0,0.698,35.5,0,حريقان متجاوران
62.0,193.0,1,0,0,0,0,0,0.659,64.7,1,عضوي موجب
4227.5,21741896.0,0,1,0,0,0,0,0.913,42.8,0,عضوي سالب
0.0,76.0,1,0,1,1,0,0,0.71,60.7,0,جيران طبيون
198.6,792.1,1,0,0,0,0,0,0.7,51.5,0,سلسلة حوادث سير
11.3,213.0,1,0,0,0,0,0,0.62,47.2,1,مبلغ متأخر
112.2,25.0,1,0,0,0,0,0,0.81,48.7,1,عضوي موجب
118.0,260.0,0,1,0,0,0,0,0.648,49.8,0,حريق+طبي مستقلان
43.8,450.0,1,0,0,0,0,0,0.788,87.4,1,عضوي موجب
0.0,45.0,1,0,0,0,0,0,0.671,66.1,1,مبلغ متأخر
0.0,102.0,1,0,0,0,0,0,0.779,64.1,1,عضوي موجب
8409.4,6158456.0,1,0,0,0,1,0,0.845,48.5,0,عضوي سالب
0.0,67.0,1,0,0,0,0,0,0.704,72.8,1,عضوي موجب
0.0,649.5,1,0,0,0,0,0,0.72,67.9,1,مبلغ متأخر
10253.9,6509152.0,0,1,0,0,0,0,0.636,52.9,0,عضوي سالب
8.1,16.0,1,0,0,0,0,0,0.913,34.5,1,عضوي موجب
515.4,70.0,1,0,0,0,0,0,0.675,51.4,0,حريقان متجاوران
90.3,2.0,1,0,0,0,1,0,0.645,55.0,1,مشاهدون بعيدون
11101.7,6022474.0,0,1,0,0,0,0,0.461,47.3,0,عضوي سالب
4.0,196.0,1,0,0,0,0,0,0.788,54.4,1,عضوي موجب
0.0,218.0,1,0,0,0,1,0,0.231,63.5,0,كاذب انتهازي
1219.2,5257791.0,0,1,0,0,1,0,0.68,36.8,0,عضوي مع كاذب
68.4,197.0,1,0,0,0,0,0,0.582,68.3,1,عضوي موجب
60.6,376.0,1,0,0,0,0,0,0.783,60.1,1,عضوي موجب
0.0,425.0,1,0,0,0,0,0,0.726,36.1,1,عضوي موجب
5880.3,250984.0,0,0,0,0,1,0,0.858,33.1,0,عضوي سالب
24.7,76.0,1,0,0,0,1,0,0.768,29.0,1,عضوي موجب
49.1,183.0,1,0,1,1,0,0,0.729,61.5,1,عضوي موجب
1397.4,1893371.0,1,0,1,1,0,0,0.71,46.8,0,عضوي سالب
2667.3,3738285.0,1,0,0,0,1,0,0.152,66.2,0,عضوي مع كاذب
181.1,272.0,1,0,0,0,0,0,0.694,80.5,1,تشتت واسع
0.0,106.0,1,0,0,0,1,0,0.515,94.1,1,عضوي موجب
0.0,48.0,1,0,0,0,0,0,0.865,52.0,1,نفس المكان بفاصل زمني
2826.9,8041139.0,1,0,0,0,0,0,0.532,40.0,0,عضوي سالب
0.0,590.0,1,0,0,0,0,0,0.8,77.8,1,عضوي موجب
0.0,156.0,1,0,0,0,0,0,0.458,68.7,1,عضوي موجب
0.0,27.0,1,0,0,0,0,0,0.699,59.9,1,نفس المكان بفاصل زمني
2.4,37.0,1,0,0,0,0,0,0.755,29.2,1,عضوي موجب
90.2,6.0,1,0,0,0,0,0,0.754,74.5,1,عضوي موجب
5.9,308.0,1,0,0,0,0,0,0.672,20.6,1,حريقان متجاوران
11172.7,17379478.0,1,0,0,0,0,0,0.582,32.2,0,عضوي سالب
39.7,30.0,1,0,0,0,1,0,0.784,66.4,1,عضوي موجب
0.0,89.0,1,0,0,0,0,0,0.692,85.0,1,عضوي موجب
41.7,81.0,1,0,0,0,0,0,0.635,44.5,1,عضوي موجب
0.0,99.0,1,0,1,0,1,0,0.745,49.5,1,عضوي موجب
395.3,3033.3,0,1,0,0,0,1,0.678,35.8,0,نفس المستخدم حادثان
256.6,27.0,1,0,0,0,0,0,0.701,67.4,1,تشتت واسع
3.6,1114.5,1,0,0,0,0,0,0.796,60.0,1,مبلغ متأخر
0.0,983.0,1,0,0,0,0,0,0.663,51.6,1,مبلغ متأخر
35.1,132.0,1,0,0,0,0,0,0.661,96.0,1,تشتت واسع
48.2,90.0,1,0,0,0,0,0,0.788,40.6,1,عضوي موجب
0.0,27.0,1,0,1,0,0,0,0.461,51.0,1,عضوي موجب
61.5,246.0,1,0,0,0,0,0,0.737,45.2,1,عضوي موجب
3.8,89.0,1,0,0,0,0,0,0.565,35.8,1,عضوي موجب
0.0,81.0,1,0,1,0,1,1,0.804,55.4,1,عضوي موجب
11.5,19.0,1,0,0,0,0,0,0.709,34.4,1,نفس المكان بفاصل زمني
0.0,229.0,1,0,1,0,0,0,0.637,79.5,1,عضوي موجب
53.4,403.0,1,0,0,0,0,0,0.788,32.6,1,عضوي موجب
1.7,23.0,1,0,0,0,0,0,0.822,31.8,1,نفس المكان بفاصل زمني
59.0,212.0,1,0,0,0,0,0,0.859,24.9,1,عضوي موجب
31.1,267.0,1,0,0,1,0,0,0.861,84.6,1,عضوي موجب
0.0,112.0,1,0,1,0,0,0,0.659,64.4,1,عضوي موجب
0.0,301.0,1,0,0,0,0,0,0.591,77.1,1,عضوي موجب
312.5,178.0,0,1,0,0,0,0,0.619,24.5,0,حريق+طبي مستقلان
0.0,51.0,1,0,0,0,0,0,0.616,38.5,1,عضوي موجب
35.9,131.0,1,0,0,0,1,0,0.802,33.4,1,عضوي موجب
5266.7,7953054.0,0,1,0,0,0,0,0.72,72.0,0,عضوي سالب
0.0,1281.8,1,0,0,0,0,0,0.761,47.7,0,نفس المكان بفاصل زمني
102.8,196.0,1,0,0,0,0,0,0.734,27.2,1,عضوي موجب
0.0,64.0,1,0,0,1,0,0,0.755,54.7,1,عضوي موجب
83.9,59.0,1,0,0,0,1,0,0.278,34.9,0,كاذب انتهازي
851.9,16059753.0,0,1,0,0,0,0,0.769,68.5,0,عضوي سالب
4.7,19.0,0,1,0,0,0,0,0.779,58.6,1,انفجار مركب
0.0,273.0,1,0,0,0,0,0,0.666,86.5,1,عضوي موجب
0.0,22.0,1,0,0,0,1,0,0.68,49.2,1,عضوي موجب
33.1,220.0,1,0,0,0,1,0,0.664,63.3,1,عضوي موجب
113.6,247.0,1,0,0,0,0,0,0.781,46.2,1,عضوي موجب
37.5,417.0,1,0,0,0,0,0,0.604,55.3,1,عضوي موجب
10.2,213.0,1,0,0,0,0,0,0.639,71.8,1,عضوي موجب
10.1,204.0,1,0,0,0,1,0,0.781,56.9,1,عضوي موجب
78.0,378.0,1,0,0,0,0,0,0.758,49.5,1,عضوي موجب
11.8,259.0,1,0,0,0,1,0,0.868,71.8,1,عضوي موجب
3477.9,13350437.0,1,0,0,0,0,0,0.55,98.4,0,عضوي سالب
2924.1,4224294.0,0,1,0,0,0,0,0.617,25.2,0,عضوي سالب
1.3,1354.4,1,0,0,0,0,0,0.894,53.3,0,نفس المكان بفاصل زمني
13.9,10.0,1,0,0,0,0,0,0.853,32.5,1,نفس المكان بفاصل زمني
0.0,26.0,1,0,0,0,1,0,0.681,77.8,1,عضوي موجب
926.4,7519120.0,0,1,0,0,1,0,0.671,51.4,0,عضوي مع كاذب
3822.1,1510207.0,0,1,0,0,0,0,0.637,65.2,0,عضوي سالب
0.0,75.0,1,0,0,0,0,0,0.838,34.2,1,عضوي موجب
4863.3,10369814.0,0,1,0,0,0,0,0.497,45.0,0,عضوي سالب
75.4,77.0,1,0,0,0,0,0,0.55,67.4,1,عضوي موجب
1404.8,19787936.0,0,1,0,0,1,0,0.608,44.6,0,عضوي سالب
0.0,255.0,1,0,0,0,0,0,0.86,43.0,1,عضوي موجب
12.6,64.0,1,0,0,0,1,0,0.872,64.7,1,عضوي موجب
95.3,115.0,1,0,0,0,0,0,0.862,44.2,1,عضوي موجب
2223.5,21338951.0,0,1,0,0,0,0,0.71,60.1,0,عضوي سالب
0.0,1961.2,1,0,0,0,0,0,0.846,39.4,0,نفس المكان بفاصل زمني
0.0,138.0,1,0,0,0,1,0,0.824,79.9,1,عضوي موجب
55.2,155.0,1,0,0,0,0,0,0.595,74.2,1,عضوي موجب
14.8,79.0,1,0,0,0,0,0,0.707,81.6,1,تشتت واسع
4947.0,3848753.0,1,0,1,1,0,0,0.47,66.5,0,عضوي سالب
382.3,50.0,1,0,0,0,0,0,0.712,29.8,0,حريقان متجاوران
12682.3,18819986.0,0,0,0,0,1,0,0.71,22.5,0,عضوي سالب
0.0,2110.9,1,0,0,0,0,0,0.809,47.2,0,نفس المكان بفاصل زمني
391.6,322.0,1,0,0,0,0,0,0.649,77.0,1,تشتت واسع
7.6,1098.5,1,0,0,0,0,0,0.678,45.1,0,نفس المكان بفاصل زمني
5165.9,5821669.0,0,0,0,0,0,0,0.661,28.5,0,عضوي سالب
