report_id,incident_id,is_fake,latitude,longitude,gps_accuracy,timestamp,incident_type,citizen_severity,incident_anchor,injured_count,injured_unknown,is_witness,has_media,submission_method,user_id,user_true_report_ratio,true_severity,fake_style
RPT-03780,INC-1375,0,33.581449,36.250318,16.5,2026-04-06 05:02:04,road,low,seeing_it,1,False,True,False,full_form,USR-0111,0.659,low,
RPT-03523,INC-1274,0,33.522404,36.278591,32.2,2026-05-16 23:03:36,medical,critical,at_home,5,False,False,False,sos,USR-0590,0.802,critical,
RPT-03234,INC-1168,0,33.526431,36.294453,34.3,2026-06-05 20:47:07,road,low,seeing_it,1,False,True,False,voice,USR-0581,0.686,low,
RPT-04202,,1,33.53906,36.262325,43.6,2026-06-11 20:55:39,fire,critical,unknown,,True,False,False,full_form,FKR-0017,0.565,,classic
RPT-04083,INC-1488,0,33.503747,36.316694,37.2,2026-03-14 10:35:32,fire,critical,seeing_it,2,False,False,False,sos,USR-0025,0.875,high,
RPT-00438,INC-0165,0,33.536052,36.301303,10.6,2026-09-19 16:56:35,rescue,high,seeing_it,0,False,True,False,full_form,USR-0754,0.581,medium,
RPT-00037,INC-0016,0,33.525128,36.291966,24.9,2026-01-22 08:49:32,road,high,unknown,8,False,False,True,full_form,USR-0011,0.844,high,
RPT-02537,INC-0894,0,33.555945,36.254675,21.6,2026-01-22 10:40:45,fire,critical,seeing_it,5,False,False,False,full_form,USR-0588,0.795,high,
RPT-01616,INC-0595,0,33.509743,36.263714,18.0,2026-07-01 10:24:28,road,low,seeing_it,3,False,True,True,full_form,USR-0215,0.59,medium,
RPT-00953,INC-0357,0,33.485378,36.320227,27.7,2026-08-20 14:54:35,police,low,seeing_it,2,False,False,True,full_form,USR-0061,0.788,low,
RPT-01010,INC-0376,0,33.490227,36.326211,27.3,2026-07-26 18:30:47,medical,medium,at_home,3,False,False,False,full_form,USR-0157,0.968,low,
RPT-01380,INC-0522,0,33.49146,36.317754,33.7,2026-06-10 20:37:58,medical,high,at_home,1,False,False,False,full_form,USR-0491,0.702,high,
RPT-01731,INC-0629,0,33.513238,36.288816,31.9,2026-01-23 09:18:33,rescue,high,seeing_it,5,False,False,True,sos,USR-0415,0.685,high,
RPT-03871,INC-1406,0,33.514028,36.264454,42.0,2026-07-19 16:47:09,road,high,seeing_it,3,False,False,False,full_form,USR-0446,0.933,medium,
RPT-03779,INC-1375,0,33.580638,36.249885,23.5,2026-04-06 05:00:51,road,low,unknown,2,False,False,False,sos,USR-0172,0.459,low,
RPT-04261,,1,33.505403,36.271437,24.5,2026-01-02 10:13:00,fire,critical,seeing_it,5,False,False,False,voice,FKR-0053,0.134,,classic
RPT-00979,INC-0366,0,33.531657,36.295586,6.3,2026-09-14 13:21:20,medical,low,seeing_it,2,False,False,False,full_form,USR-0508,0.783,medium,
RPT-00692,INC-0265,0,33.50495,36.274757,12.4,2026-05-20 01:34:47,medical,medium,at_home,0,False,False,False,full_form,USR-0721,0.748,medium,
RPT-02097,INC-0761,0,33.502716,36.314012,11.8,2026-12-05 19:41:04,fire,high,at_home,4,False,False,True,full_form,USR-0771,0.872,high,
RPT-04272,,1,33.500165,36.277287,47.9,2026-05-08 07:47:01,fire,medium,unknown,6,False,False,False,full_form,USR-0372,0.871,,smart
RPT-03272,INC-1187,0,33.525748,36.287213,45.9,2026-06-12 22:48:39,medical,medium,at_home,1,False,False,False,sos,USR-0121,0.887,low,
RPT-04288,,1,33.536692,36.254015,16.3,2026-10-07 12:05:48,fire,low,seeing_it,6,False,False,False,full_form,USR-0206,0.766,,smart
RPT-03670,INC-1325,0,33.563034,36.263936,19.7,2026-03-14 11:17:11,police,low,at_home,0,False,False,True,voice,USR-0023,0.922,low,
RPT-00150,INC-0061,0,33.520154,36.266201,20.2,2026-07-12 19:17:08,police,high,at_home,4,False,False,False,full_form,USR-0612,0.934,high,
RPT-02629,INC-0932,0,33.518109,36.27776,17.9,2026-10-25 18:50:05,medical,high,unknown,3,False,False,True,full_form,USR-0380,0.729,high,
RPT-03855,INC-1402,0,33.501817,36.282087,33.7,2026-03-13 22:29:54,medical,critical,at_home,4,False,False,True,sos,USR-0603,0.761,critical,
RPT-03784,INC-1377,0,33.50244,36.259715,31.0,2026-02-21 10:51:55,road,low,seeing_it,3,False,True,False,voice,USR-0581,0.686,medium,
RPT-03527,INC-1276,0,33.52832,36.311288,24.5,2026-12-20 12:59:19,fire,high,at_home,3,False,False,True,full_form,USR-0166,0.817,medium,
RPT-00396,INC-0156,0,33.501125,36.327992,38.3,2026-10-06 22:28:17,disaster,high,unknown,2,False,False,False,full_form,USR-0126,0.824,high,
RPT-00544,INC-0197,0,33.536187,36.298493,26.6,2026-08-15 16:56:56,road,medium,unknown,1,False,False,False,full_form,USR-0222,0.835,low,
RPT-01352,INC-0509,0,33.528561,36.297506,30.9,2026-12-28 15:29:55,road,low,seeing_it,1,False,False,True,voice,USR-0768,0.885,low,
RPT-03596,INC-1297,0,33.512006,36.281047,25.0,2026-02-04 06:31:16,road,low,seeing_it,0,False,False,False,full_form,USR-0405,0.685,medium,
RPT-01337,INC-0500,0,33.502629,36.26419,44.8,2026-04-16 22:20:03,medical,high,seeing_it,3,False,True,False,full_form,USR-0327,0.468,high,
RPT-04322,,1,33.523719,36.291153,35.0,2026-06-02 19:54:41,fire,medium,at_home,3,False,False,False,voice,USR-0064,0.741,,smart
RPT-01057,INC-0395,0,33.508009,36.276713,14.6,2026-05-18 17:34:51,police,low,seeing_it,,True,True,True,full_form,USR-0253,0.853,medium,
RPT-01612,INC-0595,0,33.509806,36.264367,32.7,2026-07-01 10:26:42,road,medium,seeing_it,3,False,True,True,sos,USR-0298,0.776,medium,
RPT-03460,INC-1254,0,33.506111,36.265024,26.0,2026-09-08 20:02:16,fire,critical,seeing_it,6,False,True,True,sos,USR-0157,0.968,critical,
RPT-01414,INC-0536,0,33.51416,36.283626,9.2,2026-02-25 05:40:08,road,medium,at_home,0,False,False,False,sos,USR-0113,0.8,low,
RPT-03794,INC-1382,0,33.519705,36.278355,40.8,2026-06-25 09:59:58,road,medium,seeing_it,3,False,False,False,sos,USR-0207,0.94,high,
RPT-00560,INC-0205,0,33.533466,36.298553,39.6,2026-08-06 09:23:45,fire,high,seeing_it,,True,False,False,full_form,USR-0121,0.887,high,
RPT-01862,INC-0676,0,33.513762,36.280957,25.4,2026-12-11 17:14:46,road,high,seeing_it,7,False,False,True,voice,USR-0418,0.831,high,
RPT-01487,INC-0557,0,33.525287,36.279048,6.6,2026-12-23 08:08:50,road,low,unknown,0,False,False,False,full_form,USR-0467,0.81,low,
RPT-01185,INC-0445,0,33.5158,36.283706,18.4,2026-06-09 20:33:25,road,low,unknown,,True,True,False,sos,USR-0051,0.916,low,
RPT-04111,,1,33.542579,36.291262,7.4,2026-06-12 18:46:31,police,critical,seeing_it,7,False,False,False,sos,FKR-0008,0.183,,classic
RPT-00066,INC-0027,0,33.567814,36.23611,47.4,2026-12-03 11:50:44,disaster,medium,unknown,0,False,False,False,voice,USR-0559,0.463,high,
RPT-03204,INC-1161,0,33.542837,36.28814,15.8,2026-11-22 16:00:38,fire,high,seeing_it,2,False,False,True,full_form,USR-0740,0.626,high,
RPT-00392,INC-0152,0,33.490103,36.319502,5.1,2026-08-18 05:37:06,fire,critical,seeing_it,8,False,True,False,sos,USR-0755,0.719,critical,
RPT-00086,INC-0038,0,33.543018,36.296921,32.8,2026-03-12 14:59:42,road,low,at_home,,True,False,False,sos,USR-0717,0.757,medium,
RPT-01725,INC-0626,0,33.497166,36.317551,43.8,2026-01-01 20:18:53,road,low,seeing_it,0,False,True,False,sos,USR-0776,0.857,low,
RPT-04551,,1,33.515338,36.278432,38.7,2026-12-07 20:07:56,fire,high,seeing_it,4,False,False,False,full_form,USR-0725,0.853,,smart
RPT-02374,INC-0852,0,33.539283,36.236986,39.9,2026-10-23 19:37:41,medical,low,at_home,,True,False,False,full_form,USR-0797,0.772,low,
RPT-02573,INC-0910,0,33.493835,36.313237,33.9,2026-10-26 12:16:40,fire,high,seeing_it,8,False,False,False,sos,USR-0139,0.918,high,
RPT-01457,INC-0551,0,33.509343,36.273319,40.0,2026-07-09 11:08:34,road,low,seeing_it,0,False,False,False,full_form,USR-0476,0.777,low,
RPT-00211,INC-0086,0,33.544276,36.237307,11.5,2026-12-24 14:19:06,fire,medium,at_home,5,False,False,True,full_form,USR-0496,0.86,medium,
RPT-00316,INC-0124,0,33.503903,36.325404,14.6,2026-02-22 18:01:59,medical,medium,seeing_it,4,False,False,False,full_form,USR-0542,0.809,medium,
RPT-02184,INC-0785,0,33.500891,36.326204,23.2,2026-07-18 17:55:29,medical,high,seeing_it,2,False,False,False,full_form,USR-0006,0.848,medium,
RPT-04396,,1,33.545901,36.215467,5.2,2026-03-14 14:57:45,police,medium,unknown,11,False,False,False,sos,FKR-0010,0.156,,classic
RPT-00642,INC-0244,0,33.539589,36.310425,16.6,2026-05-09 23:51:19,road,critical,seeing_it,5,False,False,False,full_form,USR-0745,0.619,critical,
RPT-00044,INC-0019,0,33.566146,36.24882,44.7,2026-05-11 09:38:22,medical,low,at_home,0,False,True,False,sos,USR-0610,0.818,low,
RPT-02229,INC-0797,0,33.489896,36.321432,30.0,2026-01-17 12:12:23,fire,high,at_home,4,False,False,True,full_form,USR-0632,0.769,high,
RPT-02419,INC-0857,0,33.528171,36.289418,22.3,2026-01-25 11:03:34,fire,medium,seeing_it,0,False,True,True,full_form,USR-0372,0.871,medium,
RPT-04534,,1,33.534782,36.3028,17.1,2026-11-19 19:50:42,fire,high,seeing_it,,True,False,False,full_form,USR-0338,0.781,,classic
RPT-02599,INC-0919,0,33.52253,36.282,43.5,2026-04-16 21:53:57,road,low,seeing_it,1,False,False,False,sos,USR-0530,0.876,low,
RPT-03755,INC-1362,0,33.498018,36.324502,41.3,2026-07-11 00:08:22,road,critical,seeing_it,4,False,False,False,full_form,USR-0245,0.755,high,
RPT-03036,INC-1087,0,33.522813,36.291965,46.6,2026-04-08 22:03:46,police,high,unknown,2,False,False,False,full_form,USR-0276,0.758,medium,
RPT-02204,INC-0792,0,33.537535,36.300321,9.8,2026-06-02 21:22:36,road,critical,seeing_it,1,False,True,False,full_form,USR-0550,0.926,medium,
RPT-00969,INC-0358,0,33.513145,36.288767,46.6,2026-12-09 13:04:17,road,critical,seeing_it,2,False,True,False,sos,USR-0044,0.857,critical,
RPT-01383,INC-0523,0,33.518889,36.285372,32.3,2026-07-16 16:08:13,fire,medium,at_home,,True,False,True,sos,USR-0635,0.629,medium,
RPT-01714,INC-0624,0,33.522328,36.28236,44.4,2026-11-19 08:58:10,fire,critical,seeing_it,2,False,False,True,sos,USR-0575,0.943,medium,
RPT-03465,INC-1254,0,33.50517,36.265288,20.1,2026-09-08 19:59:56,fire,critical,seeing_it,5,False,False,False,sos,USR-0581,0.686,critical,
RPT-01055,INC-0395,0,33.507694,36.276712,10.5,2026-05-18 17:29:04,police,critical,seeing_it,0,False,False,False,full_form,USR-0087,0.845,medium,
RPT-04429,,1,33.487193,36.310632,18.6,2026-05-17 00:33:03,fire,critical,seeing_it,17,False,False,False,sos,FKR-0018,0.1,,classic
RPT-03486,INC-1261,0,33.556144,36.251794,44.6,2026-07-20 07:05:37,road,critical,seeing_it,4,False,True,False,sos,USR-0254,0.984,high,
RPT-02156,INC-0779,0,33.513817,36.281868,6.0,2026-07-11 22:35:01,road,low,unknown,4,False,False,False,sos,USR-0499,0.954,medium,
RPT-03736,INC-1356,0,33.50368,36.320079,7.5,2026-03-08 06:47:48,medical,high,seeing_it,3,False,False,False,full_form,USR-0081,0.953,high,
RPT-02979,INC-1065,0,33.544263,36.225099,17.7,2026-04-02 12:27:49,fire,medium,unknown,0,False,False,False,sos,USR-0460,0.778,high,
RPT-02450,INC-0871,0,33.494868,36.323679,32.3,2026-01-07 16:28:11,disaster,critical,seeing_it,,True,True,False,voice,USR-0783,0.724,high,
RPT-01601,INC-0591,0,33.536652,36.21677,44.4,2026-12-11 11:11:15,fire,high,at_home,2,False,False,False,sos,USR-0122,0.8,medium,
RPT-01924,INC-0694,0,33.529038,36.310923,18.3,2026-11-13 11:09:29,medical,high,at_home,7,False,False,False,sos,USR-0710,0.921,high,
RPT-02834,INC-1009,0,33.494613,36.314183,36.2,2026-02-22 10:30:00,police,high,seeing_it,3,False,True,False,full_form,USR-0380,0.729,medium,
RPT-01994,INC-0724,0,33.554543,36.21993,34.4,2026-08-16 12:53:12,medical,low,at_home,,True,False,False,voice,USR-0360,0.822,low,
RPT-02260,INC-0804,0,33.527308,36.28703,14.3,2026-01-17 12:46:48,road,critical,seeing_it,6,False,True,True,sos,USR-0421,0.936,high,
RPT-01745,INC-0631,0,33.500712,36.312935,16.4,2026-07-10 12:32:51,fire,high,seeing_it,3,False,True,False,full_form,USR-0707,0.901,medium,
RPT-04112,,1,33.504705,36.329129,34.2,2026-03-04 19:10:30,fire,critical,unknown,,True,False,False,sos,FKR-0022,0.227,,classic
RPT-00448,INC-0166,0,33.530967,36.299269,7.7,2026-09-27 06:13:52,road,high,seeing_it,1,False,True,False,full_form,USR-0088,0.689,medium,
RPT-02870,INC-1022,0,33.576729,36.218913,6.4,2026-09-28 12:41:17,fire,low,seeing_it,0,False,True,True,voice,USR-0385,0.647,high,
RPT-02780,INC-0984,0,33.566485,36.235225,18.3,2026-04-06 06:20:59,medical,low,at_home,2,False,False,False,sos,USR-0067,0.901,low,
RPT-02372,INC-0850,0,33.516703,36.263844,5.8,2026-11-02 00:00:22,medical,critical,seeing_it,2,False,False,False,sos,USR-0135,0.883,high,
RPT-03329,INC-1203,0,33.488308,36.330391,12.8,2026-07-22 14:11:53,collapse,critical,unknown,11,False,False,False,full_form,USR-0628,0.857,critical,
RPT-03356,INC-1211,0,33.487542,36.32875,9.7,2026-11-01 15:08:51,fire,critical,at_home,3,False,False,False,sos,USR-0727,0.848,critical,
RPT-04120,,1,33.569672,36.231251,13.4,2026-12-23 17:04:25,medical,high,seeing_it,16,False,False,False,sos,FKR-0054,0.129,,classic
RPT-01815,INC-0661,0,33.552956,36.227588,39.1,2026-03-16 08:40:41,medical,critical,at_home,2,False,False,False,voice,USR-0212,0.822,critical,
RPT-01323,INC-0493,0,33.50469,36.312152,19.7,2026-03-18 16:52:28,medical,high,at_home,2,False,False,False,voice,USR-0646,0.821,high,
RPT-04036,INC-1471,0,33.559704,36.232143,38.0,2026-07-27 23:36:02,road,low,seeing_it,,True,False,True,voice,USR-0677,0.748,medium,
RPT-02903,INC-1036,0,33.533808,36.301096,42.8,2026-06-19 14:28:43,fire,high,seeing_it,0,False,False,True,voice,USR-0200,0.846,medium,
RPT-03279,INC-1190,0,33.500607,36.322305,33.6,2026-03-01 15:00:12,road,medium,seeing_it,4,False,True,False,full_form,USR-0180,0.907,medium,
RPT-04409,,1,33.544516,36.311267,26.8,2026-05-20 21:41:27,medical,high,at_home,16,False,False,False,sos,FKR-0024,0.448,,classic
RPT-03609,INC-1300,0,33.497299,36.326645,42.1,2026-04-24 12:29:17,disaster,critical,seeing_it,,True,True,False,sos,USR-0048,0.943,high,
RPT-00414,INC-0163,0,33.49754,36.261115,21.0,2026-01-15 00:33:38,road,high,seeing_it,,True,True,True,sos,USR-0194,0.854,critical,
RPT-00221,INC-0089,0,33.54232,36.307537,31.4,2026-12-25 18:00:01,road,critical,seeing_it,5,False,False,False,voice,USR-0611,0.812,high,
RPT-01694,INC-0618,0,33.505165,36.279734,41.7,2026-03-02 23:46:43,medical,critical,seeing_it,8,False,False,False,voice,USR-0068,0.86,high,
RPT-00032,INC-0015,0,33.56551,36.254469,18.6,2026-04-25 11:43:03,disaster,high,seeing_it,5,False,False,True,voice,USR-0545,0.859,high,
RPT-02206,INC-0792,0,33.538802,36.300021,30.6,2026-06-02 21:22:53,road,medium,seeing_it,1,False,False,True,sos,USR-0572,0.922,medium,
RPT-03627,INC-1304,0,33.513347,36.289793,49.3,2026-08-01 00:01:42,medical,low,seeing_it,,True,False,False,sos,USR-0665,0.671,low,
RPT-03202,INC-1161,0,33.542725,36.289018,46.9,2026-11-22 15:57:19,fire,high,seeing_it,3,False,False,False,voice,USR-0562,0.614,high,
RPT-03029,INC-1086,0,33.498713,36.265623,42.6,2026-01-02 11:00:51,road,critical,unknown,11,False,False,True,full_form,USR-0732,0.874,critical,
RPT-03409,INC-1230,0,33.551235,36.234538,47.3,2026-04-20 10:49:59,road,low,seeing_it,0,False,False,False,full_form,USR-0774,0.347,medium,
RPT-04486,,1,33.516055,36.259129,35.1,2026-06-08 11:27:23,police,high,unknown,,True,False,False,voice,USR-0510,0.534,,smart
RPT-03662,INC-1320,0,33.507462,36.268685,11.6,2026-09-09 15:02:52,medical,medium,unknown,5,False,False,False,full_form,USR-0642,0.863,high,
RPT-02624,INC-0929,0,33.526918,36.312118,46.1,2026-09-06 17:48:43,medical,low,at_home,3,False,False,False,voice,USR-0394,0.698,high,
RPT-02517,INC-0888,0,33.493238,36.319829,33.2,2026-12-11 20:47:01,fire,critical,seeing_it,17,False,False,False,voice,USR-0167,0.956,critical,
RPT-00653,INC-0252,0,33.50354,36.315623,43.2,2026-05-18 09:57:34,disaster,medium,seeing_it,4,False,False,True,sos,USR-0311,0.661,high,
RPT-03201,INC-1161,0,33.542933,36.288654,24.4,2026-11-22 16:01:35,fire,high,seeing_it,0,False,False,False,full_form,USR-0223,0.837,high,
RPT-00599,INC-0221,0,33.522622,36.279819,40.8,2026-11-11 13:09:07,road,medium,unknown,4,False,False,False,voice,USR-0622,0.846,medium,
RPT-03246,INC-1178,0,33.520741,36.283212,32.9,2026-01-17 13:02:51,road,low,seeing_it,,True,True,True,sos,USR-0389,0.858,low,
RPT-02698,INC-0957,0,33.575516,36.230162,35.4,2026-05-14 11:54:38,road,high,unknown,4,False,False,True,full_form,USR-0150,0.705,medium,
RPT-03520,INC-1273,0,33.543466,36.309353,38.7,2026-08-10 13:56:30,fire,medium,seeing_it,,True,True,False,full_form,USR-0629,0.832,high,
RPT-03605,INC-1300,0,33.497231,36.325647,14.8,2026-04-24 12:31:09,disaster,critical,seeing_it,0,False,True,False,sos,USR-0117,0.928,high,
RPT-04554,,1,33.520209,36.287307,35.6,2026-03-02 17:17:59,fire,high,seeing_it,21,False,False,False,sos,FKR-0047,0.152,,classic
RPT-04386,,1,33.521183,36.282913,14.4,2026-10-25 08:45:42,fire,medium,seeing_it,3,False,False,False,voice,USR-0525,0.875,,smart
RPT-01151,INC-0430,0,33.541555,36.302968,32.2,2026-12-09 07:55:04,fire,critical,unknown,,True,False,False,full_form,USR-0488,0.896,high,
RPT-02930,INC-1047,0,33.557267,36.251461,8.6,2026-04-04 09:11:49,medical,low,at_home,,True,False,False,full_form,USR-0275,0.47,low,
RPT-04262,,1,33.529084,36.303198,12.1,2026-01-11 12:47:02,road,critical,unknown,,True,False,False,voice,FKR-0022,0.227,,classic
RPT-00008,INC-0003,0,33.503687,36.265515,9.9,2026-12-26 11:46:58,road,low,seeing_it,2,False,False,False,sos,USR-0210,0.933,low,
RPT-03821,INC-1391,0,33.540665,36.300425,18.3,2026-05-26 21:10:19,fire,high,at_home,3,False,False,True,full_form,USR-0233,0.939,high,
RPT-01633,INC-0598,0,33.578841,36.226597,46.7,2026-08-21 07:17:44,road,medium,seeing_it,,True,True,True,full_form,USR-0511,0.861,low,
RPT-01958,INC-0711,0,33.567581,36.22591,10.8,2026-03-21 03:24:44,road,medium,seeing_it,0,False,False,False,full_form,USR-0646,0.821,medium,
RPT-04461,,1,33.493309,36.321769,7.3,2026-10-12 08:38:44,medical,high,seeing_it,19,False,False,False,sos,FKR-0020,0.304,,classic
RPT-02281,INC-0808,0,33.528781,36.31126,35.4,2026-10-17 17:47:25,fire,medium,seeing_it,0,False,False,False,full_form,USR-0635,0.629,medium,
RPT-03595,INC-1297,0,33.511933,36.28073,7.0,2026-02-04 06:34:06,road,medium,seeing_it,,True,False,False,voice,USR-0068,0.86,medium,
RPT-03411,INC-1232,0,33.499969,36.319962,47.1,2026-07-27 06:51:02,collapse,high,at_home,,True,False,False,full_form,USR-0038,0.81,high,
RPT-03103,INC-1116,0,33.568976,36.248814,46.4,2026-05-27 05:24:44,medical,high,at_home,3,False,False,True,voice,USR-0718,0.949,high,
RPT-01839,INC-0667,0,33.504264,36.317429,32.3,2026-12-25 15:39:32,fire,high,at_home,,True,False,False,sos,USR-0134,0.931,medium,
RPT-00362,INC-0141,0,33.499442,36.266106,18.3,2026-03-20 15:00:07,medical,critical,at_home,3,False,False,False,sos,USR-0095,0.785,high,
RPT-01829,INC-0664,0,33.488935,36.322637,16.9,2026-02-16 18:14:50,disaster,critical,seeing_it,,True,False,False,full_form,USR-0477,0.943,critical,
RPT-03064,INC-1100,0,33.5321,36.308348,26.3,2026-02-22 16:15:20,road,low,seeing_it,0,False,True,False,full_form,USR-0680,0.914,low,
RPT-03096,INC-1114,0,33.529786,36.30051,18.3,2026-06-23 04:02:56,collapse,high,seeing_it,,True,True,False,full_form,USR-0083,0.889,high,
RPT-02992,INC-1073,0,33.486102,36.320006,10.3,2026-06-18 16:58:54,medical,medium,at_home,,True,False,False,full_form,USR-0573,0.497,high,
RPT-04025,INC-1467,0,33.493839,36.322962,6.0,2026-10-02 04:26:16,road,medium,unknown,3,False,False,False,full_form,USR-0439,0.839,medium,
RPT-01101,INC-0414,0,33.488691,36.325716,10.1,2026-03-27 09:02:59,road,low,seeing_it,0,False,False,False,sos,USR-0796,0.767,low,
RPT-03494,INC-1266,0,33.524746,36.289112,10.2,2026-05-11 23:54:09,medical,medium,at_home,2,False,False,False,voice,USR-0783,0.724,medium,
RPT-02294,INC-0816,0,33.509989,36.279166,19.6,2026-08-04 15:14:37,road,low,seeing_it,3,False,True,False,sos,USR-0324,0.927,medium,
RPT-02981,INC-1067,0,33.497407,36.32761,29.6,2026-03-12 03:37:29,police,medium,seeing_it,0,False,False,True,full_form,USR-0417,0.854,low,
RPT-01810,INC-0659,0,33.521447,36.280915,23.2,2026-09-07 14:02:48,road,medium,seeing_it,2,False,False,False,sos,USR-0215,0.59,low,
RPT-04209,,1,33.528241,36.297333,6.6,2026-09-05 08:41:12,fire,high,unknown,12,False,False,False,full_form,USR-0262,0.669,,classic
RPT-02247,INC-0799,0,33.541778,36.311299,21.1,2026-10-16 12:29:28,fire,high,seeing_it,3,False,False,True,full_form,USR-0592,0.913,high,
RPT-04003,INC-1453,0,33.573835,36.255477,13.6,2026-05-02 00:55:44,road,low,seeing_it,,True,False,False,voice,USR-0294,0.766,low,
RPT-03810,INC-1386,0,33.581398,36.236812,10.9,2026-11-14 14:27:37,medical,medium,at_home,7,False,False,False,full_form,USR-0096,0.713,critical,
RPT-00663,INC-0253,0,33.56295,36.216658,11.4,2026-08-05 16:43:36,fire,high,seeing_it,5,False,True,False,sos,USR-0751,0.709,high,
RPT-04528,,1,33.577612,36.251723,27.8,2026-12-18 18:18:06,fire,high,unknown,,True,True,False,full_form,USR-0682,0.739,,classic
RPT-00424,INC-0164,0,33.580151,36.23082,34.4,2026-01-24 01:49:41,fire,critical,seeing_it,7,False,False,True,full_form,USR-0247,0.938,critical,
RPT-03309,INC-1199,0,33.526628,36.294837,29.1,2026-10-02 10:55:12,fire,critical,seeing_it,3,False,False,False,full_form,USR-0160,0.809,critical,
RPT-01948,INC-0706,0,33.52296,36.278643,33.9,2026-04-14 06:20:48,road,critical,unknown,,True,False,False,sos,USR-0744,0.888,high,
RPT-02323,INC-0830,0,33.504348,36.258149,31.7,2026-10-27 22:30:42,medical,critical,seeing_it,12,False,True,False,full_form,USR-0441,0.808,critical,
